5.460355741733134705e-02,1.549959511167549320e-01,7.451186653029723272e-02,1.697774214928462477e-01,9.460442504718812040e-02,1.312155442421391038e-01,3.202912341534431828e-01
4.801333197779121542e-02,5.228644535502806334e-02,2.569303765187846422e-01,2.794636314272642974e-02,2.092562187334629231e-01,2.569597313429881069e-01,1.486075329292187164e-01
1.354157281167777532e-02,1.251242023191834196e-01,1.345164420465217725e-01,1.539783273161487442e-01,1.342333136354056378e-01,2.487622228457940787e-01,1.898439190252684261e-01
2.134645173434232546e-02,7.377730225451742396e-02,8.248775706931513185e-02,1.537574447920430354e-01,1.150847517669784381e-01,1.161725118807366841e-01,4.373737805020668779e-01
1.799444429584338284e-02,1.678179484620139980e-02,8.027428045351031605e-03,1.432232031992438370e-01,1.082112190664298035e-01,2.503516511968967850e-01,4.554102593500337637e-01
2.807203909430560501e-02,8.447580842144888913e-02,1.355837122875223066e-01,5.626027537045477644e-02,2.672147103944027546e-01,3.042039888207342391e-01,1.241894656111313111e-01
1.968220658815255167e-02,4.450313527757319282e-02,9.769285167490912580e-02,1.384393372133876643e-01,1.581032147200323867e-01,3.368291377302861656e-01,2.047501167956589097e-01
1.265472939737453117e-01,1.286758840028995876e-01,1.201798919673079113e-01,9.397579288809931874e-02,9.741627348882103687e-02,1.921033167964163735e-01,2.411015468827104324e-01
1.884901613568218447e-04,9.357795348434809479e-02,4.958301884017734390e-02,1.784480245277003663e-01,1.430312631268697288e-01,1.633368648121139854e-01,3.718343850474335466e-01
5.353806169170987131e-03,4.247522229973706848e-02,1.066926934529232457e-01,2.225107602690703235e-01,1.470768668959303582e-01,2.565033288691687119e-01,2.193873220439994942e-01
1.607046183281083535e-02,4.589573572945490620e-02,1.184806371171792383e-01,1.730542675986737333e-01,1.478186546495888209e-01,1.638367627964045226e-01,3.348434802758879503e-01
3.881083327207093120e-02,1.144348981299716239e-01,4.735947681016650784e-02,1.035646435239748198e-01,1.764127723358644428e-01,1.148403876687241754e-01,4.045769882592274991e-01
1.002405215096241432e-03,5.582991379533371046e-02,6.363311014827750800e-02,9.710465896296782695e-02,1.556464352524974115e-01,2.927937050070517633e-01,3.339897716187755772e-01
9.290791597991483741e-02,5.057724938727827663e-02,8.166886116823761366e-02,1.706666318256213899e-01,2.314627668732247845e-01,1.035310665850578821e-01,2.691855081806652228e-01
9.818145789588195171e-02,9.819507543409866646e-02,1.070216791512804966e-01,1.068874288415386092e-01,1.655011755430176867e-01,1.797838337853162050e-01,2.444293493488663427e-01
3.049399357871009422e-02,1.817977431563858881e-01,2.299747607014759054e-01,1.106114065605292296e-01,2.287905166389788136e-01,9.541504098154281188e-02,1.229165383823772190e-01
7.770134114238100298e-02,5.083517559934692953e-02,4.294559849646924221e-02,1.611545413566443929e-01,8.508806128150107895e-02,2.140869789259542411e-01,3.681883031977031817e-01
6.272417474813106464e-02,1.265052983972042577e-01,2.017190379165844094e-01,1.382849604046774150e-01,1.824286372207448437e-01,1.627122657050400489e-01,1.256256256076179467e-01
3.987391237075793571e-02,3.804198574194540133e-02,9.013126781643919505e-02,8.096619971311119768e-02,1.484728337414230326e-01,1.649840331220328582e-01,4.375297674942902892e-01
4.173209180035267196e-02,1.241002855542324042e-02,1.140773417775006876e-01,1.296483867415827440e-01,1.196238039946144055e-01,2.414530977158706460e-01,3.410552494146557034e-01
5.191865850550011346e-02,1.091945207834446596e-01,1.180604194928130679e-01,1.319461296381499449e-01,2.094233268318236030e-01,5.353187778654112244e-02,3.259250669617275720e-01
6.158905940637526139e-02,1.512581254352619031e-01,1.565710393014530522e-01,7.125715396723913964e-02,1.549559453857718982e-01,1.870739936098390621e-01,2.172946828940597319e-01
5.077800161392078543e-02,1.019520162782359407e-01,2.149872814363967544e-01,2.734125065679721828e-02,1.455458116410114355e-01,1.578201798111254772e-01,3.015754585625124440e-01
1.946846827715967981e-02,5.690878018850710485e-02,2.773205364748471125e-01,6.391521889360422815e-02,1.409501549490501104e-01,1.235296402650002540e-01,3.179072009518314479e-01
4.198796981147169885e-03,9.235981541991911126e-02,8.097619321865573427e-02,1.099387094675355753e-01,1.842319528775657467e-01,2.558967502200049648e-01,2.723977818151715469e-01
4.033910177609240089e-02,8.362465365357027447e-02,6.314466991169291610e-02,7.079906763359010424e-02,1.290629538398002096e-01,2.588322110391929054e-01,3.541973421460611338e-01
8.429084410694132057e-02,5.618627592693224010e-02,4.210890636512926166e-02,8.323191659132052334e-02,1.534933845617666159e-01,2.803896151938830572e-01,3.002990572540270020e-01
3.045081571508773469e-02,8.749178526093762120e-02,1.204718412052381421e-01,1.082797784372249994e-01,1.101347748261892745e-01,1.909071009726097667e-01,3.522639035827125342e-01
4.191105346993619085e-02,2.252247715530246788e-02,1.981770400182405467e-01,1.624587614322495488e-01,1.333403771594137421e-01,2.916147179144963353e-01,1.499755728503612273e-01
6.845954010504499976e-02,2.545081486923410352e-02,7.772316806951916346e-02,1.222614195582326924e-01,1.084011589776067569e-01,2.975745666167770032e-01,3.001293318035852531e-01
8.069335547818067000e-02,3.567715596854212270e-03,4.925695886291887871e-02,8.311765742174219429e-02,1.380454180024607846e-01,2.270906194623839580e-01,4.182282751754593519e-01
2.945372152867729507e-02,7.669038585591866214e-04,6.333348223602726368e-02,9.975031678822071646e-02,1.942502819957219740e-01,4.298253724902261208e-01,1.826199211025675007e-01
